id,text,label1,label2,label3
N591,不 想 吃 台 灣 米 的 外 國 人,0,0,0
N493,你有沒有想過是A的標準比較高 寧缺勿濫,0,0,0
N893,不知道在哪的學店 還算有聽過名字,0,0,0
N1568,不要穿就好了，你同事也不敢說甚麼,0,0,0
A31,你等等開網路借我沒去繳費,1,0,0
N1736,有的免費葉配貼圖還算不錯 之前有香菇頭就很多用,0,0,0
N1522,問你自己啊,0,0,0
N1791,教主在建中都吃什麼,0,0,0
N317,說實話動不動吵人權的都是自卑感作祟,0,0,0
N826,都不知現在的人是斷幾代了,0,0,0
N240,工程師面試的人很多啊,0,0,0
N1003,散裝蛋真的便宜超多,0,0,0
N1833,現在都開台越來越便宜 餐飲越來越爆幹貴,0,0,0
N681,看在那裏打..在貪婪之島除了桐人.沒人打得過GM,0,0,0
N525,吃包子記得喊霧霾 這樣才顯得好吃,0,0,0
N33,母湯。,0,0,0
N373,看過  劇情滿悲哀的,0,0,0
N965,看到聯合報那篇就想笑,0,0,0
N407,選訊號好的+1,0,0,0
N1083,敢問T算在哪邊,0,0,0
N792,其實在人類出現之前 聲音更大聲的已經滅絕了,0,0,0
N1142,除了醫牙中好，藥還可以，其他就學___程度,0,0,0
A67,謝謝 已 收藏 ， 好 美 ,1,0,0
N133,哈哈 中夭 跟本不是新聞台是娛樂台 專門自慰用,0,0,0
N934,早就被幹到又黑又外翻了,0,0,0
A56,你在幹嘛,1,0,0
A26,我是  某天早上被床搖醒...  ,1,0,0
N1381,鬼而已 沒什麼,0,0,0
N429,第一次打開很興奮 結果發現被騙,0,0,0
N1804,先學打22張,0,0,0
B208,階級 會 複製 背後 最 大 的 原因 也 是 因為 爸媽 會 把 自己 的 觀念 傳授給 下一代 ,0,1,0
N1821,才要去看是雷三小,0,0,0
N627,證照=用錢換的 錢很重要沒錯啊,0,0,0
N551,日本的報案率好像不到一成?台灣因該不會高到那裡去,0,0,0
N1799,照片看起來好噁  路邊攤少吃,0,0,0
A348,我跟妳說我早上看到三隻貓在曬日光浴,1,0,0
N1549,這種要完全脫身很難..等等 這裡是台灣,0,0,0
N763,跟他說你想吃烤塵蟎，一定要曬,0,0,0
A280,我是那種在公共場所很注重大家感受的人,1,0,0
N1784,__ __  話多,0,0,0
N1711,如果保養的不錯~~是真的很誘人,0,0,0
N298,你曾是我的全部,0,0,0
N198,挺多人按不喜歡的,0,0,0
N693,分類啦 幹幹幹,0,0,0
N653,最不要臉的人是嘴巴哭么一堆又想一直想去看,0,0,0
N1358,周杰倫 王力宏,0,0,0
N786,肥宅的子孫袋捏起來比較舒服,0,0,0
N816,被帥哥跟歪國人幹吧…,0,0,0
N1431,殺完台灣人，老了再領台灣人的稅金享清福囉,0,0,0
N1582,分類啦幹！,0,0,0
N739,認真說 男性被強暴的黑數更多,0,0,0
N183,超級政治正確人 誰敢動啦,0,0,0
N618,這個秘密價值一千兩百萬,0,0,0
N670,約好了 戰完才乾了這杯 這就是溫酒斬華雄的由來,0,0,0
N219,八掛啊 靠林鳳營就能開跑車,0,0,0
N342,好吵 不喜歡,0,0,0
N1476,先打得贏軍閥再說,0,0,0
N498,統神念丟的音 DIU,0,0,0
N1192,付錢的時候到了,0,0,0
N1507,你錯了 代表他很愛你 你有機會再見他一次了,0,0,0
N288,四輪水準不意外 有什麼資格禁止機車上國道,0,0,0
N1242,生理假一個月一次給您參考,0,0,0
N1680,會買那種書 都是潘那啊,0,0,0
N97,我張啟山可是長沙最厲害的人物 沒有之一,0,0,0
N980,馬的 可以肉搜這個人嗎？ 真想看看這是個怎樣的人,0,0,0
N127,吃兩天不夠 你有吃三天嗎?,0,0,0
N1602,你的手怎麼出國,0,0,0
B171,我 自己 一定 是 會 把 結婚 看 得 很 慎重 的,0,1,0
N424,賭十萬跟你買，先收貨後付款，如何？,0,0,0
N1679,不要惹王蟲森氣氣,0,0,0
N312,好恐怖=.=,0,0,0
N846,現在講這種都中年老頭了  手遊才沒有這些,0,0,0
B188,我 相信 絕大 多數 人 對於 感情 的 看法 都 是,0,1,0
N1,這樣也能愛心破萬,0,0,0
N814,應該是昨晚被凹咖到抽筋   現在很痛吧,0,0,0
N714,去問好龍賓它爸啊  他決定的,0,0,0
N1223,第二句不管哪組一堆人都這樣，總不可能交白卷吧,0,0,0
B282,還沒考上台大就跩成這樣，我覺得考上後你有更多苦要吃,0,1,0
N1407,阿醬你不也是萬客隆時代的人,0,0,0
N622,正版 我給你幹,0,0,0
N1745,大驚小怪 外痔喇,0,0,0
N1514,台灣人本來就是東南亞人種,0,0,0
N352,你搞錯了吧，是老福和華生有一腿,0,0,0
N1597,是開放國際人才，什麼外勞,0,0,0
N712,抱著貓無感,0,0,0
A178,我們把 生活 公約 貼 在 門 上 ， 提醒 大家 要 記得 ,1,0,0
N1281,你確定不是^Q^?,0,0,0
N1534,現在美國好像還有,0,0,0
A8,我最近超喜歡吃鐵板燒,1,0,0
N671,他都不用處理公務整天到處砍人 不是殺人魔就虐待狂,0,0,0
N929,撈錢了 以後的台灣就像偏鄉一樣 剩老人跟魯蛇,0,0,0
N1879,玩殺時間糞game剛好,0,0,0
N235,馬芙丸也還沒死啊,0,0,0
N109,我國規定每100公克不超過0.3公克即可標示為零,0,0,0
N135,你進到考場 假裝認真作答 即使最後交白卷,0,0,0
N306,最好是台灣人不會生那麼多，戰後大家都很會生好嘛,0,0,0
N113,我有聽過跟自己乾女兒修幹爽到往生的 給您參考,0,0,0
N1787,大和民族最高,0,0,0
B237,你 覺得 這 世界 上 有 分身 的 存在 嗎,0,1,0
B157,結婚 後 家庭 會 是 生活 重心 很 重要 的 一 塊 ， 也 可能 會 是 你 花 最多 時間 的 地方,0,1,0
B151,不然 一直 挑戰 會 擔心 的 人 底線 ， 遲早 會 分手 ,0,1,0
N1360,尼怎莫知道 已經心滿意足了ㄏㄏㄏ,0,0,0
N507,說是機智其實也就是醜人的刻薄 畢竟這世界醜人多,0,0,0
N149,ㄎㄧㄤ 明明就是幹走東西的意思，是在衝沙小,0,0,0
A66,包包 超 好看 的 耶 ！ ,1,0,0
N1526,上次我點一份無骨的。結果吃到骨頭,0,0,0
N1148,蔥麵包才是王道  肉鬆超棒  鮪魚起司超耐吃,0,0,0
N64,中國經濟發展也確實在幾年前就超越台灣,0,0,0
C330,我 一直 覺得 活 著 好 累 ，很想放棄。,0,0,1
N933,蕊颼颼嘻兜嘻啦 颼啦嘻嘻嘻嘻啦嘻啦颼,0,0,0
A49,我要來去幫中華隊加油,1,0,0
N1023,連勝文那樣吧，西裝筆挺的，人模人樣,0,0,0
N201,很好 女生屁股有線的概念嘛！,0,0,0
N87,誰 哪時候發生的,0,0,0
N1684,中國人怕鬼 鬼怕中國人,0,0,0
N1885,幹！當然是弄硬再吃呀！,0,0,0
B209,貧窮 真的 不 是 問題 ， 教育 才 是 問題 。 ,0,1,0
A25,是我的話我會帶著手機到廁所去解決,1,0,0
N571,台北很多地區沒有規劃啊 就人一直進來到處亂蓋,0,0,0
C312,後悔 輕易 放棄 了 某個 愛好 ,0,0,1
A296,我 也 算是 正在 面臨 放下 的 階段 吧 ？,1,0,0
N1723,你就大喊 失火啦 快點逃啦,0,0,0
N545,就像洛杉磯人愛嘲笑底特律人一樣啊，工業廢城,0,0,0
N1839,別說漢娜是鯛民老婆啦，日本大叔會森77,0,0,0
N522,出來互相傷害啊,0,0,0
N459,呵呵，滾吧…屁孩,0,0,0
N1170,不4 先爽先贏 怎麼可能後天下之樂而樂,0,0,0
A124,紅豆粉粿好ㄘ,1,0,0
N1560,來吃飯的 要吃飯回家吃(經理親口說的),0,0,0
N1396,甲甲就是不正常，有病要去看醫生啦。,0,0,0
N1081,這是哪一位學妹,0,0,0
N1355,情傷男人有股特殊魅力，快斷頭,0,0,0
N1471,現在這種時代還有人在講崇拜  真是令人吃驚,0,0,0
N188,你要看女生的臉 有 掩嘴竊笑還是 一副噁心的臉,0,0,0
N631,賽妳老師啦,0,0,0
N1683,可惜台灣都是隱形襪+混搭,0,0,0
N394,都排滿了吧,0,0,0
N1739,根本還沒開打  你先去看眼科啊,0,0,0
N1854,免錢歪fi,0,0,0
N1707,假裝讓位給隔壁阿婆 賺取好感又能看胸 ㄧ舉三得,0,0,0
N454,牛排肉汁會把麵衣弄濕最後是麵衣糊爛而已 沒意義,0,0,0
N1378,媽媽的子宮,0,0,0
A123,男友是我初戀,1,0,0
N1279,以前有真的鮮奶茶，根本無敵，但現在換了有差,0,0,0
N1088,以前靠這練 perl 練到開竅。惠我良多,0,0,0
N1335,我女友的手~,0,0,0
N1743,認真回，嘉義往南蓋新首都,0,0,0
N1702,殺貓那麼爽的事不做？有事嗎？,0,0,0
N1662,這不是點兔騎士團團長嗎?,0,0,0
N1575,8千? 台戰笑而不語,0,0,0
B213,其實 我 也 一直 認為 塑膠 並 不 是 不 好 的 東西 ,0,1,0
N917,報警送去關啊 還要我教,0,0,0
N1778,有錢才會選騎士 練騎士很花水錢 也要買一堆物資,0,0,0
N76,(づ′・ω・）づ 那女孩對我說,0,0,0
A120,這個好可愛 想問哪裡買的,1,0,0
N264,咪路 de 碰,0,0,0
N1352,8萬醫藥費應該是問題癥結點  是傷到哪?,0,0,0
N907,視你媽頻　一堆人真的用支那用語用的很開心,0,0,0
N1808,簽名檔蠟燭沒變色呀,0,0,0
N875,肥宅看不起的是自己,0,0,0
N1010,你說的技術都是當初日本人美國人的技轉,0,0,0
N878,愛舔妹妹錯了嗎,0,0,0
C321,這 跟 尊重 是 兩 碼子 事 ， 一 開始 你 知道 還要 強壓 在 心理 ？ ,0,0,1
N639,被織夢師陷害 人被留在穿越時空的過去啦,0,0,0
B165,覺得 妳 在 這樣 的 關係 中 有點 傻 而且 被 自私 的 他 吃 死,0,1,0
N1685,因為沒寫到，所以想吃的佛教徒就可以找理由吃了。,0,0,0
C333,努力 活 一 把 ， 真的 不行 了 再 跳下去 ,0,0,1
N1614,恭喜大大喝到好茶,0,0,0
N1610,(椅褒黰봩」,0,0,0
N1095,這說明台灣的稻米水果木林都運到日本祖國去,0,0,0
N912,白狼統促黨徵人~攜帶黃金出國(日本、中國)旅遊團,0,0,0
N785,就像看花田少年史動畫日文版讓我覺得根本沒感覺一樣,0,0,0
N207,說你是甲甲,0,0,0
N1017,打卡後翹班,0,0,0
N748,這廣告有剪過 其實鴕鳥飛起來後沒多久就爆炸了,0,0,0
B175,做自己的時候交到 的 不管 是 朋友 還是 情人 ， 才會會 是 你 想要 的,0,1,0
A98,我也喜歡抱抱，但我只有棉被,1,0,0
A105,我個人習慣提前劃位，因為住影城附近而已,1,0,0
A86,好想睡覺，兩天沒有睡覺了,1,0,0
N966,82年9月7日生喔,0,0,0
A111,如果我是一個外國人 朋友去一趟台灣回去一直對我狂說中文 而我們都是英語母語者 大概也會有一樣的心情,1,0,0
N374,還好聽過ㄌ！,0,0,0
N215,聽說義大一直說虧欠賣掉後還倒賺3000萬呢,0,0,0
N366,你想像一下雞排+美乃滋+酸黃瓜什麼味道就知道了,0,0,0
N1197,于禁單中不給就跳,0,0,0
N1340,頂好明明就有，有一間小農的牛奶就有順便出羊奶,0,0,0
N1377,選100%即死 結案,0,0,0
A87,我跟他們出去玩一下喔,1,0,0
N941,好吧看在你有補的份上我就算了,0,0,0
N1441,綜合課吧 根本湊時數 只是媽媽不想見你而已,0,0,0
N1033,據說是詐騙集團測試此號碼是否有人使用,0,0,0
N898,禿頭軟屌又有新老公了哦 噁噁噁,0,0,0
N509,他說高職很混 拚一下後來就上高應了 ……,0,0,0
N501,到爽要700是怎樣,0,0,0
N196,鐵甲團都已經能跟政府聯手 合法殺人了...,0,0,0
N1173,德國 法國人出生也先學英文嗎,0,0,0
N637,每天玩社團 做美術 沒人在唸書 結果成績全國第一,0,0,0
B149,我覺得在一起開心最重要,0,1,0
N131,想幹你的意思,0,0,0
N1206,時間就是金錢 朋友,0,0,0
N371,所以26都說讓讓不會說借過,0,0,0
N524,媽的 搶不到票啦幹,0,0,0
N236,他鄉巴佬沒吃過  你問他生魚片是不是好很吃,0,0,0
N1070,有理想中的女朋友，但我現在連女性朋友都沒有,0,0,0
N1436,共產黨高幹哪裡共產?個個富可敵國,0,0,0
N1240,當成力來看的話，你會一直搞到腦袋打結打死。,0,0,0
N132,叫中華隊888的意思,0,0,0
N452,餌太差，不如問空中飛行時數,0,0,0
A18,我禮拜日去君亭家，剛剛她跟我視訊,1,0,0
N1427,日劇 而且是醫療類的,0,0,0
N172,一定不一樣 膚感曲線差太多,0,0,0
N1881,還好是事實陳述,0,0,0
N1469,有可能是外來種 在水下會產生黏膜 能活好一陣子,0,0,0
N368,街亭啊 今天沒什麼人問,0,0,0
N1687,什麼時候有這隻的? seo?,0,0,0
N1412,時本來就會淹沒，甚至到路邊。忠明南路旁的麻園頭,0,0,0
N1800,新蘿拉，乳量不太對,0,0,0
N393,腦癌機率高，做好手術心理準備,0,0,0
N555,跟他們講我們是同一國的,0,0,0
N310,我要幹死你,0,0,0
N1302,就跟女生戴安全帽+口罩直接變正妹一樣,0,0,0
N740,#你想幹嘛,0,0,0
C308,後悔 沒有 珍惜 一份 感情,0,0,1
A5,假日你想要幹嘛？,1,0,0
N1817,限定 最後一件 特價,0,0,0
N1346,對岸進行式 然後...你想跑 別人不想嗎,0,0,0
N1196,他其實是現在中國論述進化的一個指標，以前都胡扯,0,0,0
N262,日本依然是世界幾大強國之一 台灣排老幾...,0,0,0
N1748,草船借箭是幫吳國吧,0,0,0
B253,我覺得他應該學著尊重意見不同的人,0,1,0
N734,台中不是還有李綜合醫院,0,0,0
B176,我覺得不 舒服 的 地方 就 溝通 一下 好好 講,0,1,0
B278,我覺得會care已讀不回、回太慢什麼的。都是沒自己生活的人欸,0,1,0
N1103,教授作帳假發票，職業學生看報紙才知道。,0,0,0
N1797,先從打開始  還我漂漂拳,0,0,0
N858,陪打 沒你的事 不要想贏 不要放砲就好,0,0,0
N34,世界陰暗的角落中總會衍生出一絲光明,0,0,0
A102,我母胎單身,1,0,0
N1605,依照國際法 台灣是不是中國的一部分由台灣人說的算,0,0,0
N1876,會保養的不錯！那種嫩嫩的感覺還能保留就是極品了,0,0,0
N209,人多必有白痴,0,0,0
N1523,沒有資料,0,0,0
N232,雙子座 這個月或下個月會生日,0,0,0
A58,我超討厭韓國人，超級討厭,1,0,0
N1686,日本名 高丸縮水 外國名 高丸痛楣牧惜˙,0,0,0
N515,你可以從後面找到一個洞然後幹她,0,0,0
B225,我 覺得 既然 妳 很少 做 家事   那 就 沒 資格 抱怨 妳 出 比較 多 錢 。,0,1,0
N1000,妳又沒和我說投降不是嗆她大哥很嗆??錢,0,0,0
N1539,窮人沒事只好打炮阿廢話,0,0,0
A55,如果 你 中 頭獎 ， 第一件 事 你 會 做 什麼 ? ,1,0,0
N1700,什麼時候能結束成果發表會,0,0,0
N1135,一個人住太無聊，然後常常請我們去吃飯煮火鍋之類的,0,0,0
N1031,這群人我認為是東夷人 在進幾千年擴散到東南亞,0,0,0
N1474,加班賺錢阿 還要問,0,0,0
N69,如果不放心建議去尋求專業協助，你一定會好起來的,0,0,0
N451,估狗一下就有錢賺,0,0,0
N809,第一個晚上最難睡，其他還好,0,0,0
N722,你一定是南部人，南部人最怕冷了,0,0,0
N789,去一堆無人版發自我介紹文啊,0,0,0
N173,肥醜憂鬱龍才辛苦吧 死了都沒人鳥,0,0,0
N1600,戰車開出來,0,0,0
B169,瞭解 自己 和 能 決定 自己 是 誰 更為 重要,0,1,0
N768,不愧是洗腎王國台灣,0,0,0
N1677,、沒有升級，我這樣配都升級了～～是我最喜歡的組合,0,0,0
N364,往生堂…台灣國語發音就會變廣生堂,0,0,0
N315,貧民窟不意外,0,0,0
A95,可以的話可以麻煩你嗎…我真的好苦惱,1,0,0
N1414,你們工讀生需要教育訓練惹,0,0,0
N490,安卓和windows人數完全屌打ios,0,0,0
N121,然後套餐裡還是會綁1/3的蚊子頻道，業者沒那麼笨,0,0,0
A110,現在目前來打工個多月，狀況是都還不錯。,1,0,0
N952,我自己的姓怎麼會不知道 謝謝關心,0,0,0
N713,阿姆羅哭哭,0,0,0
N1635,好像有種並會這樣,0,0,0
A127,我超支持婚姻平權好不好⋯,1,0,0
N762,真弱耶，這樣也軟,0,0,0
B152,我都是在其中找到一個平衡點，不然自己心裏也不好受,0,1,0
B215,成就 財富 可以 輸 ， 人品 道德 一定 不行 ,0,1,0
N1734,醫科的文憑叫醫學士 其他是理學士,0,0,0
N663,溫水洗臉後 去角質 再上刮鬍泡 然後扁嘴,0,0,0
N1185,由肥宅組成 肥宅黨 來治理才是最佳,0,0,0
N1880,那個哥哥是不是很喜歡打斷別人鼻樑？,0,0,0
N1632,他只能扮正恩,0,0,0
N1389,跳樓死了啦,0,0,0
N277,演算法關聯 表示你聽的歌跟空幹王很像,0,0,0
N866,哪台在播？,0,0,0
B254,我比較認同你的觀念....,0,1,0
N1255,學兩津那樣穿不就好了,0,0,0
N1705,當葛驕傲ㄉ肥宅，好ㄇ,0,0,0
N1382,為什麼有人要花2499去跟人家擠斷線QQ,0,0,0
B179,這 是 尊不尊重的問題,0,1,0
A53,你 喜歡 去 哪個 國家 玩 ? ,1,0,0
B195,你 可能 覺得 破壞 別人 感情 不道德,0,1,0
N1638,跟痴心絕對一樣,0,0,0
N222,司機問題，停車聯結器沒拉緊，起步會頓比較大力,0,0,0
N1332,不要問 很可怕,0,0,0
A11,哩賀,1,0,0
N163,你是托運行李嗎 海關？,0,0,0
N218,這有啥難的 分類表這麼簡單的東西看幾遍就會了,0,0,0
N1536,天龍人甘願租貧民窟 也不去台南住豪宅吧,0,0,0
N1350,97年有很多的香港人都變成加大國籍,0,0,0
N1271,看成唐老鴨,0,0,0
N503,她唱小雞小雞時 我真的超硬der,0,0,0
N1272,你去問各國政府，台灣是不是中華人民共和國的一部份,0,0,0
B248,我是覺得男友問題比較大,0,1,0
N258,圖檔很多人有  寫真集就不知道,0,0,0
N1816,老闆應該一輩子看到甲甲或聽障都賭爛吧,0,0,0
N1032,不是不吃 是不想跟你一起吃,0,0,0
N330,"兩個都台灣人 什麼叫""尹馨根本就是台灣林熙蕾""?",0,0,0
N984,老又有能力的人？台灣不當管理職沒前途,0,0,0
A97,好喜歡怪獸小嬰兒ㄛ！好可愛,1,0,0
N367,大陸救護車 一台30萬差不多啦 沒啥設備XD,0,0,0
N983,我只知道不要吃冰而已，其他不清楚,0,0,0
N1313,為什麼你要到兒童樂園去玩？,0,0,0
C298,這 是 我 學生 時代 留下 的 陰影  ,0,0,1
A60,我 討厭 別人 對 我 指指點點 ,1,0,0
N345,原來你一直活在我下的棋裡,0,0,0
N150,要多肉的話不如養一隻肥宅，還可以吃,0,0,0
N1678,美國刻意與英國不同，才出現左駕,0,0,0
N978,沒罪就全部都找來開派對啊 多歡樂,0,0,0
A44,我最喜歡狗狗了,1,0,0
N726,巴哈阿 找遊戲攻略的,0,0,0
N1309,營業不良的徐錦江,0,0,0
N1226,我超溫柔的☺   啊你ㄊㄇ最後一句是在嗆三小啊蛤,0,0,0
N1764,耶和華見證人,0,0,0
N1550,出包常看到最後用一隻手在看 很不方便,0,0,0
N1541,宅鳥 有發錢程式,0,0,0
N926,會啊，世界是庸俗的,0,0,0
A51,我最喜歡綠色了,1,0,0
B345,我覺得你不用覺得抱歉耶,0,1,0
N1570,韓國比較一致 日本有些人的品味只能說奇裝異服,0,0,0
N900,認真說 肯定有 因為司機開車前一定要檢查車子,0,0,0
N870,鄉民一詞唯一解釋：常駐八卦板的廢物宅男,0,0,0
N1621,就跟會說二次元腳色是我老婆一樣的人,0,0,0
N1518,黑男 打錯,0,0,0
N30,喔～我會記住的！謝謝妳,0,0,0
N1558,命題錯誤 問題不在於幾歲 而是看不看低能卡,0,0,0
N1762,學會很多人不會的火球術,0,0,0
N1819,小心手機螢幕壞掉,0,0,0
N1627,我以為天龍都幸福企業 今天應該要補假阿,0,0,0
N1157,一樣的再過一次幹嘛 當然要不一樣啊,0,0,0
N1343,點老闆娘的炸奶子,0,0,0
N353,加入情緒才算是機器人突破,0,0,0
N416,E-2D 表示： 我造價比你貴三倍，最強！？,0,0,0
N1364,論打仗，國民黨雖然不太行但對付台灣人綽綽有餘，你,0,0,0
N1339,其是hummus是我的最愛，我在台灣也會自製,0,0,0
N842,google台灣 看出現什麼 就是了,0,0,0
N1046,先摸36圈再走,0,0,0
N565,手指縫插刀子就好啊,0,0,0
N616,關智一和林原惠那首叫啥去了?,0,0,0
N923,如果易小川沒有阻止的話...,0,0,0
C313,我 媽 對 我 很 好 ， 但 還是 免不了 他 深夜 喝 酒 把 一些 怨氣 發洩 在 我 身 上 ,0,0,1
N1425,曹操被孔融酸愛玩人妻，然後孔融就死掉了,0,0,0
N1188,跑跑丁卡車，專門逼車剪車的三寶，8+9最愛的工作,0,0,0
A90,我吃20顆水餃跟一包泡麵喔,1,0,0
N1392,跟剛去世的吃黑輪被拍到一樣假,0,0,0
N4,妳還笑！,0,0,0
N1222,塞屁眼去醫院的新聞已經十幾年沒看到了,0,0,0
N610,我們中正沒說話誰敢說他們比我們還沙漠,0,0,0
B255,其實我覺得前半段都算是有道理的,0,1,0
N1055,沒什麼才華的普妹，連顏值也普通,0,0,0
N1125,進入星守班要先經過選拔,0,0,0
N660,真正的好電影 不是看影評好壞的 說我帥 太。沉重,0,0,0
N1515,學姐是不是柔道社社長 ？,0,0,0
N959,凱達格蘭大道最愛夜市,0,0,0
N1566,隨便 牛肉麵比賽有得名的別吃就好,0,0,0
N1190,偶像女團哪一個短時間賺的贏三上的?,0,0,0
B275,我覺得就互相吧，有什麼不喜歡就說出來,0,1,0
N602,到底誰殺的....後面明明一堆人跟關羽打平,0,0,0
N78,那間外商在台灣還一堆分公司勒...,0,0,0
N102,給給這張好讚,0,0,0
N727,可以寫小說阿,0,0,0
N540,能為台灣賺錢 我再說好看 馬上給個讚,0,0,0
N812,在國外超市買食材貴不了多少，很多東西還比台灣便宜,0,0,0
A113,我以前也特別黏我男友，很誇張的那一種，就是就算他花了快一整天陪我，但他突然說要去玩遊戲我就會委屈到爆炸,1,0,0
N683,興農門市範圍也才中部而已，根本沒有幹掉的問題,0,0,0
N1587,幹你媽怎麼那麼快,0,0,0
N1191,家標準一致再出來鞭人吧，剛騎滿一年兩個月，兩萬二,0,0,0
B243,親密 關係 的 一個 重要 價值 在於 交流 並 相互 理解 和 接受 彼此 的 感受,0,1,0
